skids,side,class,segment,type,group
1545004,r,N/A,2,N/A,N/A
381741,r,i,head,N/A,N/A
1790771,r,i,1,N/A,N/A
1626932,r,N/A,1,N/A,N/A
1545016,r,N/A,2,N/A,N/A
1635128,r,N/A,3,N/A,N/A
1323840,r,N/A,3,N/A,N/A
1758016,r,N/A,N/A,N/A,N/A
1995586,r,N/A,1,N/A,N/A
1307459,r,N/A,2,N/A,N/A
1422150,r,N/A,3,N/A,N/A
1635144,r,N/A,3,N/A,N/A
1667913,r,N/A,2,64,N/A
54090,r,i,head,57,N/A
1413962,r,N/A,3,N/A,N/A
1594186,r,N/A,head,N/A,N/A
1651536,r,N/A,1,N/A,N/A
2184018,r,N/A,pygidium,N/A,N/A
1454932,r,i,2,N/A,7
1422166,r,N/A,pygidium,N/A,N/A
1758038,r,N/A,0,N/A,N/A
1848152,r,N/A,3,N/A,N/A
1708890,r,N/A,1,N/A,N/A
1471324,r,i,head,N/A,N/A
1274717,r,i,3,N/A,N/A
1758045,r,N/A,N/A,N/A,N/A
1667936,r,N/A,2,N/A,N/A
1422181,r,N/A,3,N/A,N/A
1807207,r,N/A,head,N/A,N/A
1635176,r,N/A,3,N/A,N/A
1651560,r,N/A,1,N/A,N/A
1323882,r,i,3,N/A,3
1618794,r,N/A,pygidium,N/A,N/A
1528697,r,m,3,N/A,N/A
2028129,r,N/A,2,N/A,N/A
1618811,r,N/A,pygidium,N/A,N/A
1569660,r,i,1,149,7
1340285,r,N/A,head,N/A,N/A
1635195,r,N/A,3,N/A,N/A
1856384,r,N/A,1,N/A,N/A
1807235,r,N/A,N/A,N/A,N/A
1307524,r,m,2,67,N/A
1348484,r,m,2,65,N/A
1397639,r,i,3,N/A,3
1799050,r,N/A,1,N/A,N/A
1635214,r,N/A,3,N/A,N/A
1405840,r,i,2,N/A,6
1586064,r,i,1,N/A,5
1848211,r,N/A,0,N/A,N/A
1282965,r,s,head,100,15
1799062,r,N/A,1,N/A,N/A
1430426,r,i,head,124,12
1455006,r,N/A,pygidium,N/A,N/A
1569696,r,N/A,head,N/A,N/A
1618848,r,N/A,pygidium,N/A,N/A
1282984,r,N/A,head,N/A,N/A
1840044,r,N/A,N/A,N/A,N/A
1274799,r,m,1,142,N/A
1995697,r,N/A,2,N/A,N/A
1758135,r,N/A,N/A,N/A,N/A
1618880,r,N/A,pygidium,N/A,N/A
1651649,r,N/A,1,N/A,N/A
1340356,r,N/A,pygidium,N/A,N/A
2184133,r,N/A,2,N/A,N/A
1594313,r,s,pygidium,93,9
1749961,r,N/A,N/A,N/A,N/A
1487820,r,N/A,2,N/A,N/A
1758159,r,N/A,N/A,N/A,N/A
2012112,r,N/A,head,N/A,N/A
1749971,r,N/A,N/A,N/A,N/A
1323988,r,N/A,3,N/A,N/A
1651668,r,N/A,1,N/A,N/A
1782742,r,N/A,1,N/A,N/A
1283031,r,N/A,head,N/A,N/A
2012118,r,N/A,head,N/A,N/A
250842,r,s,head,39,N/A
1283038,r,s,head,N/A,N/A
1749987,r,N/A,N/A,N/A,N/A
881636,r,N/A,N/A,N/A,N/A
1397732,r,N/A,2,N/A,N/A
1758180,r,N/A,N/A,N/A,N/A
955370,r,i,2,N/A,3
1283053,r,s,head,96,N/A
1340398,r,i,1,N/A,1
1160175,r,i,head,N/A,N/A
1455089,r,N/A,2,N/A,N/A
1758197,r,N/A,N/A,N/A,N/A
848889,r,N/A,N/A,N/A,N/A
1364988,r,i,2,N/A,N/A
1348615,r,N/A,1,N/A,N/A
889867,r,N/A,1,N/A,N/A
1651723,r,N/A,1,N/A,N/A
1438734,r,i,1,N/A,1
1307663,r,i,head,140,13
1586199,r,N/A,1,N/A,N/A
1332248,r,i,head,N/A,N/A
1971227,r,m,2,N/A,N/A
1324060,r,i,3,N/A,N/A
1348639,r,N/A,1,N/A,N/A
889890,r,N/A,head,N/A,N/A
1299490,r,i,head,N/A,14
1332260,r,i,head,120,N/A
1782822,r,N/A,1,N/A,N/A
1373224,r,N/A,3,N/A,N/A
1725480,r,i,2,N/A,7
1414186,r,N/A,3,N/A,N/A
1651754,r,N/A,1,N/A,N/A
1815592,r,s,2,91,N/A
308269,r,s,head,129,N/A
1840169,r,i,3,N/A,N/A
1545266,r,N/A,2,N/A,N/A
1422387,r,i,3,N/A,N/A
693303,r,s,head,N/A,N/A
2012216,r,N/A,2,N/A,N/A
1651771,r,N/A,1,N/A,N/A
1782846,r,N/A,1,N/A,N/A
1619008,r,N/A,pygidium,N/A,N/A
1799234,r,N/A,2,N/A,N/A
1545285,r,N/A,2,N/A,N/A
1299530,r,i,head,N/A,14
1324107,r,i,3,N/A,7
1332300,r,N/A,head,N/A,N/A
1406029,r,N/A,head,N/A,N/A
1545294,r,N/A,2,N/A,N/A
357455,r,i,head,N/A,N/A
1373263,r,N/A,3,N/A,N/A
2184274,r,N/A,2,N/A,N/A
1340501,r,i,2,79,7
758871,r,i,2,N/A,2
1635416,r,i,head,N/A,N/A
1332314,r,i,head,120,N/A
1504346,r,N/A,2,N/A,N/A
848990,r,N/A,head,N/A,N/A
2184286,r,N/A,2,N/A,N/A
390240,r,s,0,167,N/A
1651809,r,N/A,1,N/A,N/A
1332322,r,N/A,head,N/A,N/A
1578084,r,i,head,N/A,N/A
1414245,r,N/A,3,N/A,N/A
1651816,r,N/A,1,N/A,N/A
1815658,r,N/A,2,N/A,N/A
1356912,r,N/A,head,N/A,N/A
1365106,r,i,head,N/A,N/A
1406067,r,s,head,N/A,N/A
2012274,r,N/A,3,N/A,N/A
1504375,r,N/A,2,N/A,N/A
1602680,r,i,1,N/A,3
1651833,r,N/A,1,N/A,N/A
1815671,r,N/A,2,N/A,N/A
1545339,r,N/A,2,N/A,N/A
2012281,r,N/A,3,N/A,N/A
1332350,r,N/A,head,N/A,N/A
1758335,r,N/A,N/A,N/A,N/A
1586304,r,N/A,1,N/A,N/A
1799297,r,N/A,2,N/A,N/A
1299586,r,i,head,118,N/A
2184320,r,N/A,1,N/A,N/A
1332358,r,i,head,N/A,N/A
1807495,r,N/A,N/A,N/A,N/A
1758344,r,N/A,N/A,N/A,N/A
1651849,r,N/A,1,N/A,N/A
242827,r,i,1,N/A,N/A
1815691,r,N/A,2,N/A,N/A
1651853,r,N/A,N/A,N/A,N/A
1332367,r,s,head,32,N/A
1807505,r,N/A,N/A,N/A,N/A
1545362,r,N/A,2,N/A,N/A
1406099,r,N/A,head,N/A,N/A
1381527,r,N/A,3,N/A,N/A
1627290,r,N/A,pygidium,N/A,N/A
1586333,r,N/A,head,N/A,N/A
1987741,r,i,head,N/A,N/A
1758369,r,N/A,N/A,N/A,N/A
1348770,r,s,1,80,N/A
1455267,r,N/A,pygidium,N/A,N/A
1807521,r,N/A,N/A,N/A,N/A
1332389,r,i,head,120,N/A
1984226,r,N/A,1,N/A,N/A
2184356,r,N/A,1,N/A,N/A
1799336,r,N/A,2,N/A,N/A
1447082,r,N/A,3,N/A,N/A
1356971,r,i,head,N/A,13
1758378,r,N/A,N/A,N/A,N/A
185521,r,i,1,N/A,2
1758387,r,N/A,N/A,N/A,N/A
1815732,r,m,2,N/A,N/A
1356982,r,s,1,91,N/A
324793,r,s,head,100,N/A
177343,r,s,head,92,N/A
1373375,r,N/A,head,N/A,N/A
1381575,r,i,3,N/A,1
2159818,r,N/A,head,N/A,N/A
849100,r,N/A,N/A,N/A,N/A
1275085,r,i,head,N/A,N/A
1357005,r,N/A,3,N/A,N/A
1586381,r,N/A,1,N/A,N/A
1823952,r,N/A,3,N/A,N/A
111828,r,i,head,N/A,N/A
1504468,r,N/A,2,N/A,N/A
1496278,r,N/A,2,N/A,N/A
1733848,r,N/A,2,N/A,N/A
185562,r,s,head,96,N/A
1938651,r,N/A,2,N/A,N/A
1504478,r,N/A,2,N/A,N/A
578783,r,N/A,3,N/A,N/A
1578207,r,N/A,2,N/A,N/A
1938658,r,N/A,2,N/A,N/A
414949,r,i,head,104,N/A
1340647,r,i,head,N/A,N/A
1504488,r,N/A,2,N/A,N/A
1676522,r,N/A,2,N/A,N/A
1348843,r,N/A,N/A,N/A,N/A
1447147,r,N/A,3,N/A,N/A
857325,r,i,head,126,N/A
1578221,r,N/A,2,N/A,N/A
1545455,r,N/A,2,N/A,N/A
1635567,r,N/A,2,N/A,N/A
1758446,r,N/A,N/A,N/A,N/A
709878,r,N/A,head,N/A,N/A
1807608,r,N/A,N/A,N/A,N/A
1504505,r,N/A,2,N/A,N/A
1971452,r,i,2,N/A,N/A
1586429,r,N/A,1,N/A,N/A
333054,r,i,head,N/A,N/A
1275135,r,s,pygidium,115,9
1332479,r,N/A,head,N/A,N/A
1381631,r,N/A,2,N/A,N/A
1635582,r,N/A,2,N/A,N/A
1758462,r,N/A,N/A,N/A,N/A
2184452,r,N/A,0,N/A,N/A
1635589,r,N/A,2,N/A,N/A
1684741,r,N/A,2,N/A,N/A
1758470,r,N/A,N/A,N/A,N/A
1332488,r,N/A,head,N/A,N/A
1971464,r,i,2,N/A,6
1316107,r,s,head,N/A,N/A
1447180,r,m,3,62,N/A
1635596,r,N/A,2,N/A,N/A
1471760,r,N/A,2,N/A,N/A
1758480,r,N/A,N/A,N/A,N/A
1594643,r,N/A,0,N/A,N/A
1406228,r,N/A,head,N/A,N/A
2159892,r,N/A,1,N/A,N/A
1447190,r,i,2,N/A,1
1856791,r,N/A,1,N/A,N/A
1758488,r,N/A,N/A,N/A,N/A
2184469,r,N/A,head,N/A,N/A
193819,r,s,head,100,15
1332508,r,N/A,head,N/A,N/A
1340703,r,i,head,N/A,N/A
2184480,r,N/A,head,N/A,N/A
1586465,r,i,head,N/A,N/A
1758498,r,N/A,N/A,N/A,N/A
1406243,r,N/A,head,N/A,N/A
1504548,r,N/A,2,N/A,N/A
1774885,r,N/A,1,N/A,N/A
1946914,r,N/A,3,N/A,N/A
1406251,r,N/A,head,N/A,N/A
1578284,r,N/A,2,N/A,N/A
1758507,r,N/A,N/A,N/A,N/A
1807659,r,N/A,N/A,N/A,N/A
2184494,r,N/A,0,N/A,N/A
1504562,r,N/A,3,N/A,N/A
1758516,r,N/A,N/A,N/A,N/A
2340149,r,N/A,head,N/A,N/A
1979704,r,N/A,0,N/A,N/A
1406265,r,N/A,head,N/A,N/A
2184504,r,N/A,N/A,N/A,N/A
1684795,r,N/A,2,N/A,N/A
1504572,r,N/A,3,N/A,N/A
1979709,r,N/A,0,N/A,N/A
1758526,r,N/A,N/A,N/A,N/A
1406273,r,N/A,head,N/A,N/A
1488194,r,i,2,73,7
1979721,r,N/A,0,N/A,N/A
1406282,r,N/A,head,N/A,N/A
1504587,r,N/A,3,N/A,N/A
111948,r,i,head,N/A,12
1299789,r,N/A,2,N/A,N/A
1406286,r,N/A,head,N/A,N/A
1471820,r,N/A,head,N/A,N/A
1545549,r,N/A,2,N/A,N/A
1676620,r,N/A,2,N/A,N/A
1209682,r,s,head,N/A,8
1758543,r,N/A,N/A,N/A,N/A
1332566,r,N/A,head,N/A,N/A
1209687,r,N/A,head,N/A,N/A
1406296,r,N/A,head,N/A,N/A
1504601,r,N/A,3,N/A,N/A
1594711,r,N/A,head,N/A,N/A
1185115,r,i,head,21,N/A
1758552,r,N/A,N/A,N/A,N/A
1332574,r,N/A,head,N/A,N/A
1406304,r,N/A,head,N/A,10
1594720,r,N/A,head,N/A,N/A
1758562,r,N/A,N/A,N/A,N/A
1471844,r,N/A,head,N/A,N/A
1586533,r,N/A,1,N/A,N/A
1209702,r,s,head,N/A,8
1185127,r,N/A,head,N/A,N/A
1332582,r,N/A,head,N/A,N/A
1348968,r,s,0,101,16
1406310,r,N/A,head,N/A,N/A
1209707,r,s,head,N/A,8
1414507,r,i,2,N/A,N/A
1545578,r,N/A,2,N/A,N/A
1357166,r,i,1,N/A,1
1406318,r,s,head,N/A,10
1332592,r,N/A,head,N/A,N/A
1652079,r,N/A,N/A,N/A,N/A
1758571,r,N/A,N/A,N/A,N/A
1758579,r,N/A,N/A,N/A,N/A
1504628,r,N/A,3,N/A,N/A
1545589,r,N/A,2,N/A,N/A
873847,r,N/A,N/A,N/A,N/A
1406327,r,N/A,head,N/A,N/A
1684856,r,N/A,2,N/A,N/A
1955191,r,N/A,2,N/A,N/A
1758588,r,N/A,N/A,N/A,N/A
1447294,r,N/A,3,N/A,N/A
1504638,r,N/A,3,N/A,N/A
431489,r,s,head,29,N/A
1348994,r,s,2,91,N/A
1406339,r,N/A,head,N/A,N/A
1545603,r,N/A,2,N/A,N/A
1758595,r,N/A,N/A,N/A,N/A
1316231,r,s,head,N/A,N/A
1471880,r,N/A,head,N/A,N/A
1209737,r,s,head,N/A,8
1349004,r,s,3,80,N/A
1570188,r,i,2,N/A,N/A
1750414,r,N/A,3,N/A,N/A
1545615,r,N/A,1,N/A,N/A
1758604,r,N/A,N/A,N/A,N/A
1349009,r,s,3,91,N/A
1750418,r,N/A,3,N/A,N/A
316821,r,s,head,45,N/A
1758613,r,N/A,N/A,N/A,N/A
1349017,r,N/A,2,N/A,N/A
1955225,r,N/A,1,N/A,N/A
1488284,r,i,2,155,3
1992417,r,N/A,3,N/A,N/A
1332639,r,N/A,head,N/A,N/A
1349023,r,s,3,80,N/A
1275297,r,N/A,3,N/A,N/A
1758623,r,N/A,N/A,N/A,N/A
849315,r,N/A,head,N/A,N/A
1349028,r,s,3,101,N/A
1955235,r,N/A,1,N/A,N/A
1488294,r,N/A,2,N/A,N/A
1758633,r,N/A,N/A,N/A,N/A
1349034,r,s,pygidium,101,9
1545643,r,N/A,2,N/A,N/A
1586605,r,N/A,1,N/A,N/A
1758641,r,N/A,N/A,N/A,N/A
1627571,r,N/A,3,N/A,N/A
1160628,r,s,head,41,N/A
1799604,r,N/A,1,N/A,N/A
1611191,r,N/A,1,N/A,N/A
1955255,r,N/A,1,N/A,N/A
1758649,r,N/A,N/A,N/A,N/A
1840569,r,N/A,2,N/A,N/A
1979833,r,N/A,2,N/A,N/A
1381820,r,i,3,N/A,N/A
2184637,r,N/A,1,N/A,N/A
1332670,r,N/A,head,N/A,N/A
1627585,r,N/A,3,N/A,N/A
1758657,r,N/A,N/A,N/A,N/A
1971650,r,m,2,64,N/A
1545668,r,N/A,1,N/A,N/A
1332680,r,N/A,head,N/A,N/A
1758665,r,N/A,N/A,N/A,N/A
1488331,r,N/A,1,N/A,N/A
243150,r,N/A,1,N/A,N/A
1545678,r,N/A,1,N/A,N/A
1332688,r,s,head,N/A,N/A
1627598,r,N/A,3,N/A,N/A
1652177,r,i,1,158,4
1758673,r,N/A,N/A,N/A,N/A
1824208,r,m,2,128,N/A
1545686,r,N/A,1,N/A,N/A
1799639,r,N/A,1,N/A,N/A
1471961,r,N/A,2,N/A,N/A
1758682,r,N/A,N/A,N/A,17
1938905,r,N/A,2,N/A,N/A
1431004,r,i,3,N/A,N/A
2184668,r,N/A,1,N/A,N/A
1332702,r,s,head,N/A,N/A
1701343,r,N/A,2,N/A,N/A
1340899,r,i,3,N/A,1
1758692,r,N/A,N/A,N/A,17
1332711,r,i,head,N/A,N/A
2184681,r,N/A,1,N/A,N/A
1316332,r,i,head,N/A,N/A
1758700,r,N/A,N/A,N/A,17
1750517,r,N/A,N/A,N/A,N/A
1758709,r,N/A,N/A,N/A,N/A
2184695,r,N/A,2,N/A,N/A
1938936,r,N/A,2,N/A,N/A
1349113,r,s,0,101,16
1750526,r,N/A,N/A,N/A,N/A
1586690,r,N/A,1,N/A,N/A
1349124,r,s,0,94,16
1758725,r,N/A,N/A,N/A,N/A
1332744,r,s,head,N/A,N/A
1750536,r,N/A,N/A,N/A,N/A
1578507,r,m,2,N/A,N/A
1611277,r,N/A,1,N/A,N/A
1349134,r,s,1,91,N/A
1758733,r,N/A,N/A,N/A,N/A
1324561,r,s,pygidium,98,9
1955346,r,N/A,3,N/A,N/A
1480211,r,i,1,N/A,4
1070612,r,s,head,13,N/A
1750548,r,N/A,N/A,N/A,N/A
1758741,r,N/A,N/A,N/A,N/A
1349144,r,s,2,101,N/A
1857051,r,N/A,1,N/A,N/A
1758748,r,N/A,N/A,N/A,N/A
1816093,r,N/A,2,N/A,N/A
1349150,r,s,2,94,N/A
1750558,r,N/A,N/A,N/A,N/A
1758757,r,N/A,N/A,N/A,N/A
1717799,r,N/A,head,N/A,N/A
1750567,r,N/A,N/A,N/A,N/A
1947175,r,N/A,3,N/A,N/A
1750574,r,N/A,N/A,N/A,N/A
1857070,r,N/A,1,N/A,N/A
1275444,r,i,head,N/A,N/A
1758772,r,N/A,N/A,N/A,N/A
1955380,r,N/A,pygidium,N/A,N/A
1332791,r,i,head,N/A,N/A
497208,r,s,head,N/A,8
1324600,r,s,pygidium,101,9
1398330,r,N/A,head,N/A,N/A
1627704,r,N/A,3,N/A,N/A
1750588,r,N/A,N/A,N/A,N/A
153151,r,s,head,100,N/A
1324608,r,s,pygidium,N/A,9
1332799,r,i,head,N/A,N/A
1381952,r,N/A,2,N/A,N/A
1734210,r,N/A,3,N/A,N/A
1955396,r,N/A,pygidium,N/A,N/A
1857093,r,N/A,1,N/A,N/A
1398342,r,N/A,head,N/A,N/A
824903,r,i,0,N/A,1
1201736,r,i,head,N/A,N/A
1316424,r,s,head,N/A,N/A
1971786,r,N/A,2,N/A,N/A
1381967,r,N/A,2,N/A,N/A
71248,r,i,head,3,N/A
1398353,r,N/A,head,N/A,N/A
1586770,r,N/A,1,N/A,N/A
1971795,r,N/A,2,N/A,N/A
1717844,r,N/A,head,N/A,N/A
1381977,r,N/A,2,N/A,N/A
1398361,r,N/A,head,N/A,N/A
1422939,r,s,0,N/A,18
1992455,r,N/A,3,N/A,N/A
1758813,r,N/A,N/A,N/A,N/A
1840735,r,N/A,2,N/A,N/A
1381985,r,N/A,2,N/A,N/A
1398370,r,N/A,head,N/A,N/A
1554019,r,m,head,178,N/A
1627747,r,N/A,3,N/A,N/A
579173,r,N/A,2,N/A,N/A
169574,r,i,1,N/A,N/A
1447525,r,N/A,0,N/A,N/A
1586793,r,N/A,1,N/A,N/A
1398380,r,N/A,head,N/A,N/A
366190,r,i,head,124,12
1840757,r,N/A,2,N/A,N/A
1398391,r,N/A,head,N/A,N/A
2242169,r,N/A,3,N/A,N/A
1382011,r,N/A,2,N/A,N/A
1734267,r,N/A,3,N/A,N/A
587391,r,N/A,1,N/A,N/A
1414784,r,N/A,head,N/A,N/A
874114,r,N/A,N/A,N/A,N/A
1627779,r,N/A,3,N/A,N/A
1734276,r,N/A,3,N/A,N/A
1275525,r,s,head,N/A,N/A
1382022,r,N/A,2,N/A,N/A
54919,r,i,head,N/A,N/A
1398407,r,N/A,head,N/A,N/A
1840773,r,N/A,2,N/A,N/A
1414794,r,N/A,head,N/A,N/A
1652363,r,N/A,N/A,N/A,N/A
1971853,r,N/A,3,N/A,N/A
1734288,r,N/A,3,N/A,N/A
1275538,r,s,head,31,N/A
1840787,r,N/A,2,N/A,N/A
1816212,r,N/A,0,N/A,N/A
1586837,r,N/A,1,N/A,N/A
988822,r,m,head,178,N/A
1734296,r,N/A,3,N/A,N/A
1414810,r,N/A,head,N/A,N/A
284315,r,m,head,8,N/A
1431197,r,N/A,head,N/A,N/A
1275550,r,s,head,31,N/A
1300126,r,i,head,N/A,N/A
2234013,r,N/A,2,N/A,N/A
1431201,r,N/A,head,N/A,N/A
1398434,r,N/A,head,N/A,N/A
1734307,r,N/A,3,N/A,N/A
1824420,r,N/A,3,N/A,N/A
1971877,r,N/A,3,N/A,N/A
194214,r,s,head,100,15
1275559,r,s,head,N/A,N/A
1431206,r,N/A,head,N/A,N/A
1947305,r,N/A,3,N/A,N/A
1275567,r,N/A,head,N/A,N/A
1414834,r,N/A,head,N/A,N/A
259763,r,i,1,N/A,N/A
1734322,r,N/A,3,N/A,N/A
1439414,r,i,2,N/A,N/A
1275575,r,N/A,head,N/A,N/A
2000614,r,N/A,1,N/A,N/A
1734330,r,N/A,3,N/A,N/A
1668797,r,s,1,80,N/A
1685184,r,m,2,N/A,N/A
1414849,r,N/A,head,N/A,N/A
1275587,r,N/A,head,N/A,N/A
1734339,r,N/A,3,N/A,N/A
1275591,r,i,head,N/A,N/A
1717959,r,N/A,N/A,N/A,N/A
1275595,r,i,head,N/A,N/A
1734348,r,N/A,3,N/A,N/A
1717968,r,N/A,N/A,N/A,N/A
2016902,r,m,head,N/A,N/A
1341140,r,i,3,N/A,1
1652440,r,N/A,N/A,N/A,N/A
1717976,r,N/A,N/A,N/A,N/A
1332959,r,N/A,head,N/A,N/A
1423071,r,N/A,N/A,N/A,N/A
1832672,r,m,1,64,N/A
1308387,r,N/A,0,N/A,N/A
2242276,r,N/A,2,N/A,N/A
1980137,r,i,2,N/A,N/A
1586923,r,N/A,1,N/A,N/A
1963755,r,i,3,70,3
1758957,r,N/A,N/A,N/A,N/A
1939182,r,N/A,3,N/A,N/A
259824,r,N/A,head,N/A,N/A
1423090,r,i,head,N/A,N/A
1332980,r,N/A,head,N/A,N/A
2242292,r,N/A,2,N/A,N/A
1758966,r,N/A,N/A,N/A,N/A
1332986,r,i,head,N/A,N/A
1758974,r,N/A,N/A,N/A,N/A
1685248,r,N/A,2,N/A,N/A
2242305,r,N/A,2,N/A,N/A
1627911,r,N/A,1,N/A,N/A
1758983,r,N/A,N/A,N/A,N/A
1775370,r,N/A,1,N/A,N/A
1333007,r,N/A,head,N/A,N/A
2242319,r,N/A,2,N/A,N/A
55057,r,i,pygidium,145,1
1742612,r,i,0,N/A,1
1677079,r,N/A,2,N/A,N/A
2045721,r,N/A,head,N/A,N/A
1423131,r,i,3,N/A,7
1668891,r,N/A,3,N/A,N/A
1357597,r,i,2,155,3
2242333,r,N/A,2,N/A,N/A
1775391,r,N/A,1,N/A,N/A
628517,r,i,2,180,N/A
1668901,r,N/A,3,N/A,N/A
1783592,r,N/A,1,N/A,N/A
1775404,r,N/A,1,N/A,N/A
1398573,r,i,head,N/A,13
2242348,r,N/A,2,N/A,N/A
907055,r,m,3,156,N/A
1374004,r,N/A,head,N/A,N/A
1759030,r,N/A,0,N/A,N/A
1808183,r,N/A,N/A,N/A,N/A
1775416,r,N/A,1,N/A,N/A
1947448,r,N/A,3,N/A,N/A
2242361,r,N/A,2,N/A,N/A
1390396,r,N/A,3,N/A,N/A
1668924,r,N/A,3,N/A,N/A
1759037,r,N/A,N/A,N/A,N/A
1775423,r,N/A,1,N/A,N/A
1275712,r,N/A,head,N/A,N/A
1374016,r,i,head,N/A,N/A
1562433,r,i,1,109,N/A
1783612,r,N/A,1,N/A,N/A
2029381,r,N/A,2,N/A,N/A
2242373,r,N/A,2,N/A,N/A
1759048,r,N/A,N/A,N/A,N/A
1398602,r,i,head,N/A,N/A
1840971,r,m,2,N/A,N/A
1587020,r,N/A,1,N/A,N/A
1759056,r,N/A,N/A,N/A,N/A
1652562,r,N/A,N/A,N/A,N/A
1627987,r,N/A,1,N/A,N/A
1775442,r,N/A,1,N/A,N/A
399192,r,s,head,29,N/A
1668952,r,N/A,1,N/A,N/A
1283930,r,i,head,N/A,N/A
1759067,r,N/A,0,N/A,N/A
1783644,r,m,1,N/A,N/A
1808225,r,N/A,N/A,N/A,N/A
1980258,r,N/A,2,N/A,N/A
1398627,r,i,head,N/A,N/A
1759076,r,N/A,N/A,N/A,N/A
1783653,r,N/A,2,N/A,N/A
1775462,r,N/A,1,N/A,N/A
1972070,r,N/A,1,N/A,N/A
2185059,r,N/A,1,N/A,N/A
1111918,r,N/A,head,N/A,N/A
2185072,r,N/A,1,N/A,N/A
366449,r,i,head,57,N/A
1423220,r,N/A,2,N/A,N/A
399224,r,s,head,29,N/A
1275768,r,i,head,N/A,N/A
1300344,r,i,head,N/A,N/A
1775480,r,N/A,1,N/A,N/A
1980283,r,N/A,2,N/A,N/A
186240,r,N/A,head,N/A,N/A
1570688,r,N/A,1,N/A,N/A
751490,r,N/A,head,N/A,N/A
1300354,r,N/A,head,N/A,N/A
1423236,r,N/A,3,N/A,N/A
1439618,r,N/A,head,N/A,N/A
1660802,r,N/A,N/A,N/A,N/A
1980296,r,N/A,2,N/A,N/A
1300361,r,N/A,head,N/A,N/A
1341322,r,N/A,3,N/A,N/A
1439627,r,i,head,N/A,N/A
1660810,r,N/A,head,N/A,N/A
759694,r,i,1,73,7
1660817,r,N/A,N/A,N/A,N/A
1300370,r,N/A,head,N/A,N/A
1808276,r,N/A,head,N/A,N/A
227221,r,i,1,N/A,N/A
1578901,r,N/A,2,N/A,N/A
1939351,r,N/A,1,N/A,N/A
1660825,r,N/A,N/A,N/A,N/A
1783706,r,N/A,1,N/A,N/A
1718172,r,N/A,3,N/A,N/A
1628061,r,N/A,1,N/A,N/A
1750941,r,N/A,N/A,N/A,N/A
1857438,r,N/A,1,N/A,N/A
399266,r,s,head,29,N/A
1611683,r,i,2,73,7
1390500,r,i,3,N/A,5
2201509,r,N/A,N/A,N/A,N/A
1333158,r,s,head,17,N/A
1857450,r,N/A,1,N/A,N/A
1783723,r,N/A,1,N/A,N/A
309165,r,s,head,141,N/A
1652654,r,i,head,N/A,N/A
1275823,r,s,pygidium,80,9
1308592,r,s,head,13,N/A
1431472,r,i,pygidium,146,N/A
1972143,r,N/A,head,N/A,N/A
1800115,r,N/A,head,N/A,N/A
1980333,r,N/A,2,N/A,N/A
2201520,r,N/A,N/A,N/A,N/A
1349559,r,s,1,N/A,N/A
55225,r,i,2,N/A,3
1628089,r,N/A,pygidium,N/A,N/A
1652665,r,N/A,head,N/A,N/A
1669052,r,N/A,3,N/A,N/A
1750969,r,N/A,N/A,N/A,N/A
1980345,r,N/A,2,N/A,N/A
1996731,r,N/A,2,N/A,N/A
2201533,r,N/A,N/A,N/A,N/A
1783746,r,N/A,1,N/A,N/A
1365960,r,N/A,N/A,N/A,N/A
1980361,r,N/A,2,N/A,N/A
2201546,r,N/A,N/A,N/A,N/A
1685451,r,N/A,2,N/A,N/A
161743,r,i,head,58,13
1750994,r,N/A,N/A,N/A,N/A
1914834,r,N/A,1,N/A,N/A
1628116,r,N/A,3,N/A,N/A
1570773,r,N/A,2,N/A,N/A
579543,r,N/A,3,N/A,N/A
1611736,r,N/A,1,N/A,N/A
1275865,r,s,head,49,N/A
1701849,r,i,head,N/A,12
1980376,r,N/A,2,N/A,N/A
2201559,r,N/A,N/A,N/A,N/A
2013149,r,N/A,1,N/A,N/A
1423327,r,N/A,3,N/A,N/A
2029536,r,N/A,2,N/A,N/A
1751013,r,N/A,N/A,N/A,N/A
1685478,r,N/A,2,N/A,N/A
1783783,r,i,1,N/A,N/A
1308649,r,s,head,N/A,N/A
1980394,r,N/A,2,N/A,N/A
1718251,r,s,head,N/A,10
1570796,r,N/A,pygidium,N/A,N/A
2013161,r,N/A,1,N/A,N/A
1751026,r,N/A,N/A,N/A,N/A
1587188,r,N/A,1,N/A,N/A
1980406,r,N/A,2,N/A,N/A
1628151,r,N/A,pygidium,N/A,N/A
2201592,r,N/A,0,N/A,N/A
2013177,r,N/A,2,N/A,N/A
1947647,r,i,3,N/A,7
1275907,r,s,head,49,N/A
1472515,r,N/A,3,N/A,N/A
1980419,r,N/A,2,N/A,N/A
1841158,r,i,2,N/A,1
2013190,r,N/A,3,N/A,N/A
1685512,r,N/A,2,N/A,N/A
1751049,r,N/A,N/A,N/A,N/A
1619979,r,N/A,pygidium,N/A,N/A
2201611,r,N/A,0,N/A,N/A
1783830,r,N/A,1,N/A,N/A
1308695,r,N/A,2,N/A,N/A
2201628,r,N/A,N/A,N/A,N/A
1333277,r,N/A,head,N/A,N/A
1513502,r,N/A,2,N/A,N/A
768031,r,N/A,head,N/A,N/A
1456159,r,N/A,3,N/A,N/A
1751072,r,N/A,N/A,N/A,N/A
1783840,r,N/A,1,N/A,N/A
1767459,r,N/A,3,N/A,N/A
1620004,r,N/A,pygidium,N/A,N/A
